ExpCode,ROI,nVertices,LabelSize,SubjCode,Resp,Conditions,Target
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.53863749889176,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.738481656083318,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.145750272793879,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.739260075766532,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.384629894689214,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.908307551677323,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.377583508517166,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.346014036850185,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,2.00445805416733,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.592021666161838,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.446915191613504,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.497853776898052,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.341298357995807,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.641457704918795,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,1.38269140888922,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.556791888973599,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.00229261756767748,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.413263146811333,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.974304762531499,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,1.23313986250489,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.267898512943113,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.154304469653146,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.834566070957751,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,1.45331411234668,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.137217050681624,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.753059270394752,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.266714615981117,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.0921079013572975,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.291740666769567,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.111028402677325,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.471525478237843,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.371651133400251,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,1.69404912092647,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.212334703354425,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.952119698717457,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.694742411298708,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.319658672314931,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.472469608043702,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.426863397944902,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.721163330103469,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.766402228078881,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.76981787682801,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.274179222428652,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.878408484237238,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.636423831713981,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.383825284398359,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.840838520986135,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.0655029673801094,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.318632238407115,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.193061131281687,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,1.3471632943962,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.695485437685837,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.465949147939682,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.759462782288672,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.803333620556065,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.420840239121777,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.511707723384998,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.759282079876446,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.566533786366831,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.0367309733477162,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.125894342037681,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.348942040114618,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.136672386609506,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,1.1952928361773,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.749423777165471,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.124194225052097,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,1.17971441711559,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.446773423591903,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.260762209408596,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.788713230522441,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,-0.00382595734487547,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.84360520976285,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.97595971640847,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.99667780445845,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.89903265783485,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.57148786534516,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.15744698693005,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.68695314830178,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.60364410990386,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.40397620075623,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.90190613773507,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.89107492591031,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.64975473942331,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.4020485835316,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.32279198321168,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.27412862253721,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.56570025223871,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.85630839923178,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.900591162195158,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.94001369031382,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.57359876445202,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.02576491490286,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,3.01421527095804,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.37278323849672,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.90907114218623,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.85049014150257,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.47875026956271,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.99726909245124,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.63553715780587,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.08450477867838,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.72930879927647,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.958897969637398,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.1137740685716,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.733127323456957,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.1290442401482,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.578672395009075,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.924780561680525,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,-0.132243746812914,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.46889068515088,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.769476409181144,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.25303229786119,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.748004448520044,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.59565728395618,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.95013926512597,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.69486731381763,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.59804718638661,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.97790184608735,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.735843842943142,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.45643017066756,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.17033440418576,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.06037016982484,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.83503920915471,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.33774441844421,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.61174232527579,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.29562805693579,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.77733489473792,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.413232496162404,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.282247695416,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.988647177767341,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.41847669023653,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.853214051889282,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,-0.262074244251265,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.1211270010077,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,-0.309276455541102,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.152051338726672,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.820225354480806,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,-0.0241852448203824,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.40458760470012,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,2.11628964032591,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.18332639231648,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,3.77649819193312,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.43748260163505,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,0.992901030429442,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.9707245425859,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.42640451898365,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.30343615159637,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.22771595105389,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.64578329503729,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.3629572041324,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.20557091956272,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,213,143.62,faceword05_self,1.58423783576789,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,1.35735444860025,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,1.43748966807669,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,1.49432243542238,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,0.88097293573347,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,0.298175437545235,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,0.873728526756167,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,0.700473757630045,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,0.523568388508548,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,1.63252691856839,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,1.69065559858626,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,1.3268666755916,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,1.53658557209102,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,1.59893962622366,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,2.17380280928178,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,0.758339272558012,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,1.30282384123315,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,1.27856171605262,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,0.194726683538068,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,22,13.04,faceword07_self,0.956369796937162,face_top,3
